ID,type,name,enter_datetime,exit_datetime,distance,time,speed,type_point,order_trip,total_load,barge_ids,order_distance,order_time,barge_speed,order_arrival_time,tugboat_id,order_id,water_type
o2,Start Order,carrier2,1/16/25 17:30,1/17/25 1:30,5.240947497,,9.236363636,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
o2,Crane-Carrier,cr1 - b46,1/16/25 17:30,1/17/25 1:23,0,,380,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
o2,Crane-Carrier,cr4 - b48,1/16/25 17:30,1/17/25 1:23,0,,380,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
o2,Crane-Carrier,cr2 - b47,1/16/25 17:30,1/17/25 0:38,0,,350,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
o2,Crane-Carrier,cr5 - b49,1/16/25 17:30,1/17/25 0:38,0,,350,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
s2,Appointment,3-Bang Hua Suea Pier,1/17/25 10:15,1/18/25 7:00,64.46773861,,7.236363636,main_point,1,13000,"b46,b47,b48,b49",,,,,tbs2,o2,Sea
Start,Start,Start,1/13/25 19:00,1/13/25 19:00,0,0,0,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
Barge,Barge Collection,Barge Location,1/13/25 20:45,1/14/25 7:15,20,1.818181818,11,main_point,1,13000,"b50,b17,b18,b19",61.79308491,7.298395855,8.466666667,1/14/2025 14:45,tbs4,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b17,1/13/25 20:45,1/13/25 22:54,20,1.818181818,11,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b18,1/13/25 22:54,1/13/25 23:43,5,0.482703138,10.35833333,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b19,1/13/25 23:43,1/14/25 0:33,5,0.514266755,9.722580645,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b50,1/14/25 0:33,1/14/25 7:14,57.65642859,6.341315398,9.0921875,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
o2,Start Order,carrier2,1/14/25 14:45,1/17/25 8:00,61.79308491,,8.466666667,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
o2,Crane-Carrier,cr3 - b50,1/14/25 14:45,1/15/25 0:45,0,,300,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
o2,Crane-Carrier,cr6 - b18,1/14/25 14:45,1/15/25 0:45,0,,300,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
o2,Crane-Carrier,cr2 - b17,1/14/25 21:53,1/15/25 5:02,0,,350,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
o2,Crane-Carrier,cr5 - b19,1/14/25 21:53,1/15/25 5:02,0,,350,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
s2,Appointment,3-Bang Hua Suea Pier,1/17/25 17:30,1/18/25 2:00,64.46773861,,6.633333333,main_point,1,13000,"b50,b17,b18,b19",,,,,tbs4,o2,Sea
Start,Start,Start,1/13/25 19:00,1/13/25 19:00,0,0,0,main_point,1,13000,"b20,b37,b38,b39",,,,,tbs5,o2,Sea
Barge,Barge Collection,Barge Location,1/13/25 21:00,1/14/25 1:30,20,1.818181818,11,main_point,1,13000,"b20,b37,b38,b39",61.79308491,7.298395855,8.466666667,1/14/2025 9:00,tbs5,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b20,1/13/25 21:00,1/13/25 23:09,20,1.818181818,11,main_point,1,13000,"b20,b37,b38,b39",,,,,tbs5,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b37,1/13/25 23:09,1/13/25 23:58,5,0.482703138,10.35833333,main_point,1,13000,"b20,b37,b38,b39",,,,,tbs5,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b38,1/13/25 23:58,1/14/25 0:49,5,0.514266755,9.722580645,main_point,1,13000,"b20,b37,b38,b39",,,,,tbs5,o2,Sea
Barge,Barge Step Collection,Collecting Barge - b39,1/14/25 0:49,1/14/25 1:42,5,0.549922667,9.0921875,main_point,1,13000,"b20,b37,b38,b39",,,,,tbs5,o2,Sea
o2,Start Order,carrier2,1/14/25 9:00,1/17/25 12:00,61.79308491,,8.466666667,main_point,1,13000,"b20,b37,b38,b39",,,,,tbs5,o2,Sea
o2,Crane-Carrier,cr1 - b20,1/14/25 9:00,1/14/25 16:53,0,,380,main_point,1,13000,"b20,b37,b38,b39",,,,,tbs5,o2,Sea
